Contig_ID	Bin_ID	2-1-2.raw_fold	2-8-2.raw_fold	2-9-2.raw_fold	2-10-2.raw_fold	2-12-2.raw_fold
k127_1840545	metabat.26	0.0638	26.1638	33.2647	9.3185	60.1088
k127_1858727	metabat.26	0.1311	30.494	37.1697	12.0668	67.175
k127_1865961	metabat.26	0.2164	34.5686	38.9371	11.7231	65.3975
k127_1880197	metabat.26	0.313	39.1229	43.2743	18.184	76.8107
k127_1880630	metabat.26	0.2664	35.813	43.2628	15.1759	74.9862
k127_1889940	metabat.26	0.2088	34.2645	41.9623	12.3781	70.7239
k127_1911894	metabat.26	0.0833	26.5592	32.0659	11.3684	60.9686
k127_1931887	metabat.26	0.2341	32.1714	38.613	13.1214	66.0922
k127_1940958	metabat.26	0.0	59.3532	39.1704	13.7829	43.3506
k127_1950992	metabat.26	1.0941	34.5553	45.7162	16.7943	73.3054
k127_1960605	metabat.26	0.1677	32.9875	39.7305	11.0674	67.4127
k127_1967237	metabat.26	2.6382	42.3846	47.1954	18.7825	72.6686
k127_1977087	metabat.26	3.612	52.7041	60.8769	29.117	93.2114
k127_1983280	metabat.26	0.0	28.9559	35.8877	10.2221	61.8226
k127_1988640	metabat.26	0.1031	22.3164	25.3558	10.0184	55.0745
k127_2020666	metabat.26	1.0297	63.1733	61.8019	37.5119	71.918
k127_2024423	metabat.26	7.3843	62.3532	69.6441	33.2852	96.3276
k127_2033849	metabat.26	0.0855	32.6788	36.7534	12.9668	68.2126
k127_2034333	metabat.26	0.0707	29.9356	37.8987	11.402	64.9806
k127_2039973	metabat.26	0.43	32.5956	38.2719	12.0562	69.379
k127_2048745	metabat.26	0.1025	29.2876	34.6256	11.5276	63.7946
k127_2057768	metabat.26	0.2556	26.1208	31.9712	12.1348	63.5023
k127_2083700	metabat.26	8.4485	67.6553	69.806	44.0703	107.8293
k127_2088140	metabat.26	0.0745	27.4879	35.8666	8.7937	65.0136
k127_2102282	metabat.26	0.216	33.0911	37.3142	9.8592	65.9887
k127_2105899	metabat.26	0.0	25.3708	26.7873	11.5502	79.7643
k127_2115358	metabat.26	7.133	80.2115	82.1654	41.6749	116.382
k127_2121450	metabat.26	0.0307	33.7323	36.3348	12.2072	67.3063
k127_2132747	metabat.26	0.6569	29.5952	34.6794	11.8419	60.0523
k127_2141874	metabat.26	0.0832	37.654	45.0987	12.385	80.8563
k127_2161423	metabat.26	0.1896	34.1318	39.2399	13.7204	70.1292
k127_2201672	metabat.26	0.1646	30.1258	37.2935	12.6554	62.8302
k127_2204877	metabat.26	0.1025	30.582	35.7119	9.9759	70.5746
k127_2206884	metabat.26	0.0244	27.2474	33.6985	7.1496	65.3556
k127_2227647	metabat.26	0.5249	43.5716	51.31	11.821	100.5393
k127_2243081	metabat.26	0.4192	34.1762	37.4627	11.9365	65.6893
k127_2257119	metabat.26	0.2748	74.0484	67.8605	27.4155	97.2691
k127_2270894	metabat.26	0.1327	32.2182	40.3137	15.0947	69.8193
k127_2277374	metabat.26	0.8413	31.0715	39.3922	12.2035	65.0216
k127_2292624	metabat.26	0.0885	66.5389	44.1808	66.3555	57.5043
k127_2307797	metabat.26	0.3033	28.2351	32.6021	9.8623	56.1493
k127_2308876	metabat.26	0.9443	41.857	46.4098	15.8635	80.8821
k127_2325807	metabat.26	0.1396	29.1502	36.0407	12.2821	65.7136
k127_2328639	metabat.26	1.7513	71.2264	73.8567	37.1891	110.5617
k127_2351803	metabat.26	0.2613	38.8281	40.3519	14.0879	77.0103
k127_2366619	metabat.26	3.0172	113.5588	48.0231	17.3574	40.6048
k127_2369383	metabat.26	0.0	31.2328	40.4885	12.2605	70.1175
k127_2370755	metabat.26	0.0	28.5614	34.0549	11.3176	64.3065
k127_2393682	metabat.26	3.0398	49.6301	51.2666	19.1843	87.4996
k127_2400360	metabat.26	0.8246	32.6058	38.7044	13.6009	69.2817
k127_2416706	metabat.26	0.5062	28.0451	33.978	11.8221	70.0757
k127_2454861	metabat.26	1.4439	29.6498	36.3318	11.7818	67.213
k127_2485023	metabat.26	0.7403	32.3873	37.893	15.2039	63.8262
k127_2501608	metabat.26	0.8801	40.5081	45.8041	16.2956	77.1659
k127_2518421	metabat.26	0.0	26.8622	31.0583	8.0753	62.1497
k127_2519901	metabat.26	1.1412	35.7841	39.0657	14.0492	71.2015
k127_2541807	metabat.26	0.0	30.6741	36.4474	11.2715	67.5519
k127_2547761	metabat.26	5.506	61.7913	71.6382	30.1552	99.9883
k127_2548724	metabat.26	2.3376	40.5186	43.3961	18.584	73.8731
k127_2561139	metabat.26	0.0572	94.2415	112.9171	99.7833	148.7206
k127_2569226	metabat.26	0.2628	108.1729	50.4274	43.853	41.1435
k127_2571360	metabat.26	0.0	30.3154	31.6953	11.6374	59.4474
k127_2577380	metabat.26	3.4485	50.4283	57.3375	19.876	89.248
k127_2579445	metabat.26	4.0849	36.5002	44.7857	18.2416	77.5754
k127_2580743	metabat.26	0.0909	50.9364	41.9196	20.5445	55.1327
k127_2605767	metabat.26	3.5223	82.5297	86.9286	42.7576	145.937
k127_2611616	metabat.26	0.451	40.6351	47.6067	18.2296	72.7069
k127_2614632	metabat.26	0.1317	30.5858	38.9047	13.3752	69.4711
k127_2618693	metabat.26	0.7888	75.0737	81.0553	40.4229	100.4954
k127_2643083	metabat.26	0.0772	33.2922	38.1146	12.8829	68.4066
k127_2646920	metabat.26	0.0	28.1155	30.1704	7.6227	51.3647
k127_2654348	metabat.26	0.0731	33.9955	38.8987	11.0199	69.0865
k127_2663457	metabat.26	0.0949	31.5581	32.9359	11.7487	59.2987
k127_2679513	metabat.26	3.4021	61.2047	68.9291	32.0923	101.1532
k127_2682283	metabat.26	0.4543	50.0312	53.8987	17.2238	88.1114
k127_2682493	metabat.26	0.0852	24.4529	32.3419	9.8423	57.1748
k127_2701296	metabat.26	0.0	31.0126	33.1237	11.6734	58.568
k127_2723311	metabat.26	0.0471	30.3019	39.3594	11.6661	66.329
k127_2775240	metabat.26	0.1797	27.9723	31.9632	10.8816	61.5719
k127_2797033	metabat.26	0.1277	32.9707	36.0136	12.3309	67.2172
k127_2815630	metabat.26	0.0	10.7313	5.3347	71.1434	27.2773
k127_2817701	metabat.26	0.4108	35.4242	40.8473	14.7615	71.5041
k127_2819725	metabat.26	0.0379	36.1997	42.9672	14.1013	75.8046
k127_2833329	metabat.26	0.1979	27.1097	38.3605	9.5876	71.222
k127_2855361	metabat.26	1.714	37.9185	45.2067	14.6697	76.363
k127_2874743	metabat.26	0.3221	32.8602	40.7755	13.6698	70.393
k127_2878801	metabat.26	0.0	30.0566	30.7021	12.6135	62.0697
k127_2895303	metabat.26	0.0629	27.1946	36.3534	7.7739	61.4979
k127_2904183	metabat.26	0.0	32.0617	40.188	11.1114	66.0413
k127_2909552	metabat.26	0.149	30.9935	37.5498	12.0697	63.3014
k127_2909955	metabat.26	0.0107	31.0689	37.7328	12.1731	67.2846
k127_2915613	metabat.26	0.0	25.5304	33.9125	12.0017	60.5366
k127_2915630	metabat.26	0.046	32.6141	38.153	12.502	64.5971
k127_2918406	metabat.26	2.7364	196.2516	211.1868	105.193	259.0391
k127_2973207	metabat.26	1.411	37.4377	45.87	16.6908	73.6287
k127_3010431	metabat.26	0.4084	31.5679	38.9296	12.1632	68.5386
k127_3011373	metabat.26	0.2053	105.7593	34.757	11.8404	14.2341
k127_3041572	metabat.26	0.3667	29.44	38.8254	11.8968	65.7774
k127_3045942	metabat.26	0.0416	29.4537	33.3858	12.0514	64.9388
k127_3067714	metabat.26	5.3916	44.3652	45.5474	22.2454	77.0496
k127_3069251	metabat.26	0.4747	59.7509	44.5207	24.15	17.0873
k127_3084976	metabat.26	0.0876	30.7173	36.5747	13.7805	65.4849
k127_3093958	metabat.26	0.2436	29.0345	35.4564	13.1505	69.9456
k127_3096974	metabat.26	0.1657	32.1124	38.0214	12.4353	68.193
k127_3109622	metabat.26	0.1187	30.0225	38.0833	12.6033	68.9277
k127_3126851	metabat.26	2.067	28.3092	28.3463	14.736	59.7316
k127_3132274	metabat.26	2.5563	38.4271	41.1909	17.6369	71.5956
k127_3181841	metabat.26	0.1431	31.5895	35.057	12.0636	67.4674
k127_3244463	metabat.26	0.6798	57.2705	60.8454	28.5056	97.8331
k127_3272063	metabat.26	0.0929	33.4213	37.3818	11.2353	66.4571
k127_3279974	metabat.26	5.4772	59.3687	68.29	26.4721	88.23
k127_3294732	metabat.26	0.6262	33.1112	38.4642	13.2105	67.4335
k127_3310821	metabat.26	0.1962	32.78	32.759	10.7162	62.5514
k127_3348214	metabat.26	0.2393	34.1479	40.6296	11.1348	67.9983
k127_3350169	metabat.26	0.1248	27.8342	32.3428	10.7761	58.7495
k127_3355585	metabat.26	1.9227	45.0257	52.9577	20.4382	85.3364
k127_3375602	metabat.26	0.0587	29.6574	35.4623	10.1299	63.2073
k127_3424593	metabat.26	0.3599	122.8358	99.2421	42.4064	127.2153
k127_3435892	metabat.26	11.7112	66.0549	69.7486	34.7101	101.9116
k127_3437206	metabat.26	0.2284	32.9152	38.6417	12.7247	71.0784
k127_3438851	metabat.26	0.074	30.4317	38.4962	12.3307	68.0146
k127_3441219	metabat.26	0.4112	30.2709	35.7807	11.1669	64.0823
k127_3448938	metabat.26	3.3113	43.2078	50.3241	20.5115	79.6438
k127_3461209	metabat.26	0.091	29.6458	37.6035	11.917	66.2392
k127_3513701	metabat.26	1.5501	33.9463	38.5914	13.0477	71.6574
k127_3520512	metabat.26	0.2041	31.6493	34.4765	13.6815	65.5306
k127_3562701	metabat.26	0.2938	32.8799	37.7754	14.0874	60.4822
k127_3613762	metabat.26	0.0262	29.8689	36.2987	11.9517	68.2397
k127_3622834	metabat.26	5.1225	45.3644	48.3815	22.5727	79.5176
k127_3743563	metabat.26	0.0857	30.6543	34.9692	11.8202	64.7102
k127_3772626	metabat.26	1.3685	37.3639	48.3395	14.7079	75.8222
k127_3783067	metabat.26	1.4719	68.1085	83.8143	32.4286	120.9449
k127_3808348	metabat.26	16.283	109.8301	122.6834	62.5619	160.4835
k127_3816901	metabat.26	0.9108	31.7178	41.6328	14.3294	71.952
k127_3825687	metabat.26	0.0	26.1869	34.3536	10.3929	57.3573
k127_3850652	metabat.26	0.2169	31.0775	38.2651	12.1894	68.8109
k127_3864812	metabat.26	2.6139	43.3479	50.8011	19.1683	76.7311
k127_3892063	metabat.26	0.9669	30.379	44.998	11.3051	69.8939
k127_3904746	metabat.26	3.6778	482.6743	450.7586	285.2773	549.9791
k127_3922688	metabat.26	0.0	28.4592	33.5929	11.5356	63.8349
k127_3932006	metabat.26	0.1986	33.436	37.9427	14.0032	66.6946
k127_3968894	metabat.26	1.5207	39.8947	48.8618	19.9718	80.3185
k127_4032815	metabat.26	0.0249	31.0594	39.085	10.8649	60.9355
k127_4063469	metabat.26	0.2367	38.3683	45.4254	14.5241	75.7568
k127_4064174	metabat.26	9.7044	322.5367	297.1433	220.144	401.2625
k127_4091327	metabat.26	0.2112	31.1891	38.8293	13.0401	67.2908
k127_4096599	metabat.26	0.0645	27.9003	30.9213	9.8468	55.0627
k127_4107883	metabat.26	1.506	45.3048	51.1423	20.7363	81.6828
k127_4159206	metabat.26	0.8899	39.0693	49.9007	16.9535	80.1082
k127_4269791	metabat.26	0.1133	29.914	35.8317	12.0826	64.3252
k127_4285362	metabat.26	0.4953	32.9789	40.4606	12.1832	69.9457
k127_4333664	metabat.26	0.377	29.0482	29.1746	12.9746	65.6754
k127_4336253	metabat.26	0.0479	15.172	16.0384	6.6026	30.8696
k127_4336454	metabat.26	0.1413	31.5227	37.8793	12.4798	65.1876
k127_4386564	metabat.26	0.2258	53.2108	42.7256	12.1925	96.3815
k127_4413642	metabat.26	2.4902	183.2993	135.5596	57.6936	95.3916
k127_4417751	metabat.26	0.1086	32.9624	38.3218	12.8049	69.1117
k127_4418072	metabat.26	0.326	31.6318	38.182	12.5646	66.9372
k127_4429431	metabat.26	0.025	35.5274	36.8052	12.2492	71.1549
k127_4479944	metabat.26	3.511	69.3631	73.7496	35.1826	111.1854
k127_4486145	metabat.26	0.0769	31.153	41.1925	13.8012	71.4443
k127_4514724	metabat.26	0.234	31.7908	40.0336	12.0864	68.5543
k127_4555447	metabat.26	1.2982	35.2246	41.8646	14.4557	65.125
k127_4572985	metabat.26	0.0471	31.8058	35.2886	11.2739	62.4764
k127_4582637	metabat.26	0.9299	37.3808	38.9012	15.2575	73.261
k127_4609753	metabat.26	0.2051	29.4852	35.9842	10.5706	64.4221
k127_4616779	metabat.26	0.0947	28.7055	37.1683	10.2065	62.0683
k127_4717394	metabat.26	7.5637	61.4582	69.7768	34.5241	107.2258
k127_4724761	metabat.26	2.7377	45.9255	48.2919	18.0783	76.5082
k127_4738405	metabat.26	0.4626	55.1773	58.92	24.0432	90.6157
k127_4827742	metabat.26	0.3202	44.1611	52.2253	6.6081	53.272
k127_4831256	metabat.26	0.3502	25.4959	32.0223	5.1933	44.308
k127_4856339	metabat.26	0.4524	38.5184	41.6012	15.417	71.1425
k127_4876574	metabat.26	0.2211	28.9517	36.6738	9.9998	66.2
k127_4879816	metabat.26	0.1488	29.0829	37.4931	10.064	62.5135
k127_4895076	metabat.26	1.6199	83.2104	90.9564	37.4874	81.6735
k127_4902093	metabat.26	4.2023	41.9024	51.2378	20.4528	89.0968
k127_4941405	metabat.26	0.9522	32.1347	39.3234	14.243	68.6744
k127_4959833	metabat.26	0.0	13.6025	22.0857	3.9458	27.4657
k127_5060394	metabat.26	1.0743	47.7308	54.2389	21.8126	89.1701
k127_5065439	metabat.26	2.9334	45.7183	52.1381	24.2301	84.094
k127_5133180	metabat.26	0.0259	35.7169	33.0798	4.1018	50.8161
k127_5134623	metabat.26	0.0833	37.4872	41.758	13.916	77.7565
k127_5147453	metabat.26	4.1132	364.9744	347.7268	204.4058	378.5296
k127_5157450	metabat.26	2.3204	145.5486	77.4044	56.3019	52.785
k127_5198773	metabat.26	0.0797	30.8014	38.1672	11.9946	65.4404
k127_5262185	metabat.26	0.3772	90.328	38.0467	24.7896	28.333
k127_5299123	metabat.26	0.0	25.4461	34.5701	13.6016	63.1215
k127_5429144	metabat.26	0.0563	61.4944	43.3953	24.3849	44.3729
k127_5440833	metabat.26	1.7689	30.4834	35.8515	16.9989	61.6531
k127_5483400	metabat.26	0.0085	27.8779	32.529	9.3613	70.6353
k127_5518254	metabat.26	3.6213	80.281	104.8843	160.4202	191.1546
k127_5557227	metabat.26	0.6893	36.6914	49.9939	17.9854	83.9979
k127_5570111	metabat.26	0.0787	25.8025	36.3482	9.6306	61.2889
k127_5601599	metabat.26	0.7689	35.525	45.8549	13.2559	78.9935
k127_5645148	metabat.26	0.0208	30.8233	37.1627	10.2391	66.2338
k127_5654552	metabat.26	0.3492	33.0601	38.9447	12.6205	67.4331
k127_5693859	metabat.26	0.2712	32.1362	39.8577	11.2037	64.1235
k127_5808651	metabat.26	4.5964	62.8434	68.7418	28.3185	102.4794
k127_5821280	metabat.26	0.0242	26.217	35.3957	10.8806	61.4683
k127_5828297	metabat.26	0.0226	102.9132	73.4892	5.2375	24.958
k127_5884035	metabat.26	0.2505	31.2982	37.553	12.0068	68.3489
k127_5944844	metabat.26	1.5042	76.7243	98.9166	82.9679	106.4709
k127_63966	metabat.158	53.5834	14.3088	13.3608	26.5941	15.2825
k127_94854	metabat.158	47.1799	1.3963	1.2616	1.3832	1.2714
k127_187212	metabat.158	48.1692	1.396	1.3958	1.4474	1.4791
k127_191899	metabat.158	47.4314	0.3704	0.4422	0.3632	0.569
k127_509748	metabat.158	55.0299	0.7522	0.7063	0.6823	0.8303
k127_530957	metabat.158	63.0748	7.1641	6.623	8.4384	7.0763
k127_918418	metabat.158	53.3801	1.8421	1.228	1.3003	1.6168
k127_950677	metabat.158	42.0714	0.3192	0.1864	0.331	0.4273
k127_1028878	metabat.158	49.7656	0.673	0.5603	0.7451	0.5954
k127_1028992	metabat.158	50.8929	1.9265	2.0337	2.5106	2.5307
k127_1045442	metabat.158	57.6099	7.3769	8.487	8.321	8.3492
k127_1080884	metabat.158	49.8752	2.1708	2.0822	2.3493	2.2003
k127_1136262	metabat.158	47.4356	0.1365	0.1384	0.1402	0.1886
k127_1164020	metabat.158	70.2811	13.2084	12.458	11.334	12.8985
k127_1164229	metabat.158	40.4899	7.9063	6.8726	12.8173	5.0729
k127_1374269	metabat.158	2.5778	17.8724	28.1208	21.8153	28.1968
k127_1486879	metabat.158	49.3341	0.9478	0.8526	1.079	1.0141
k127_1652851	metabat.158	55.6578	4.4416	4.2263	4.3417	4.5174
k127_1715094	metabat.158	55.6303	1.6884	1.6219	2.0366	1.821
k127_1784714	metabat.158	49.696	0.5863	0.4993	0.4897	0.4657
k127_1827985	metabat.158	65.0755	2.7579	4.1647	3.5801	3.8104
k127_1864127	metabat.158	62.0761	4.4005	3.901	3.9478	4.5971
k127_1916667	metabat.158	19.293	11.9427	12.854	12.5847	8.9028
k127_1957695	metabat.158	46.0074	0.7632	0.7056	0.5421	0.8727
k127_2032577	metabat.158	1.0718	14.7203	15.9423	22.4586	10.2567
k127_2110843	metabat.158	49.3111	0.9824	0.8722	0.7464	0.8386
k127_2150359	metabat.158	49.1899	1.0894	1.0153	1.1715	1.1189
k127_2218206	metabat.158	0.3592	13.3488	10.4236	8.5082	17.3953
k127_2344985	metabat.158	46.395	0.8963	1.046	1.1941	0.9704
k127_2351168	metabat.158	49.3522	0.5192	0.5012	0.6395	0.6405
k127_2446553	metabat.158	55.7525	3.8816	3.3574	3.6953	3.5347
k127_2499393	metabat.158	46.673	1.1522	0.9882	1.0406	1.2052
k127_2521574	metabat.158	62.2639	1.9736	2.0757	1.8892	2.1895
k127_2601892	metabat.158	43.5131	17.9377	18.499	23.6401	16.2901
k127_2617587	metabat.158	47.5702	0.4795	0.433	0.5031	0.8354
k127_2628231	metabat.158	50.396	2.2739	2.4158	2.595	2.2241
k127_2660180	metabat.158	55.7656	11.7453	12.6703	12.6929	9.512
k127_2672483	metabat.158	37.7462	5.2882	6.9263	8.0541	8.7982
k127_2672822	metabat.158	1.7811	19.4834	16.5965	32.3718	23.6933
k127_2676174	metabat.158	48.4147	1.6027	1.6588	1.8222	1.7552
k127_2805935	metabat.158	42.7118	0.4817	0.5115	0.6376	0.5609
k127_3002028	metabat.158	55.1217	2.944	4.845	4.3543	4.4806
k127_3026518	metabat.158	42.0022	0.657	1.617	1.0946	1.2632
k127_3144635	metabat.158	54.1079	1.766	1.6991	1.9718	1.8948
k127_3223167	metabat.158	51.7777	3.2331	2.8959	3.4666	3.0028
k127_3388307	metabat.158	45.2276	0.3359	0.3252	0.3287	0.5366
k127_3451373	metabat.158	37.7278	1.8781	1.9567	3.1399	1.7764
k127_3481600	metabat.158	53.5356	2.0051	1.8684	2.1902	2.1436
k127_3488964	metabat.158	56.7141	4.0445	3.7129	5.0063	3.8159
k127_3509588	metabat.158	46.6297	1.626	1.2986	1.6368	1.3791
k127_3509612	metabat.158	42.6227	0.164	0.2256	0.1606	0.2386
k127_3603683	metabat.158	78.0362	32.4069	30.3612	37.1874	33.1053
k127_3643470	metabat.158	47.2135	1.2231	1.1933	1.4805	1.309
k127_3707637	metabat.158	52.6629	1.6132	1.5482	1.6422	1.812
k127_3734596	metabat.158	46.6405	0.9049	0.6983	1.0691	0.8642
k127_3776299	metabat.158	48.3288	1.0837	1.1565	1.2651	1.1508
k127_3829984	metabat.158	50.6375	0.945	0.843	1.0479	1.1252
k127_4130257	metabat.158	60.947	5.7845	5.5995	6.8011	4.8602
k127_4185340	metabat.158	50.8301	2.484	2.0619	2.4504	2.3416
k127_4255372	metabat.158	50.2029	1.2091	1.1901	1.2452	1.2628
k127_4356268	metabat.158	49.052	2.7062	2.8674	3.4482	2.8298
k127_4370128	metabat.158	58.8285	6.3992	5.3471	6.2777	5.5831
k127_4614616	metabat.158	46.4254	0.4247	0.4377	0.4405	0.3952
k127_4657065	metabat.158	50.0295	2.4189	2.8465	2.7575	2.4155
k127_4695268	metabat.158	53.5312	0.3293	0.4103	0.4106	0.233
k127_4728188	metabat.158	50.3393	1.3276	1.1321	1.417	1.5045
k127_4761651	metabat.158	56.8483	7.2608	6.7932	7.8348	7.5482
k127_4801738	metabat.158	49.213	1.5205	1.4299	1.6305	1.422
k127_4898310	metabat.158	52.5164	1.9691	1.7348	2.0975	1.8322
k127_5030239	metabat.158	53.7487	5.244	4.2481	4.8769	5.5385
k127_5360514	metabat.158	52.5691	2.1315	1.0002	1.5735	1.4166
k127_5520739	metabat.158	52.5952	3.3828	3.7474	3.9166	3.4182
k127_5544598	metabat.158	46.3354	0.9222	1.838	1.0874	0.9113
k127_5590391	metabat.158	51.1192	2.6766	2.1027	2.6783	2.3022
k127_5826072	metabat.158	52.1938	1.3743	1.1792	1.2652	1.7008
k127_27977	metabat.53	9.4531	9.5834	32.0356	4.0762	7.2674
k127_29669	metabat.53	10.0092	9.9618	32.262	4.2178	6.717
k127_30374	metabat.53	0.0	4.2613	17.1718	8.53	10.8332
k127_33995	metabat.53	0.5595	6.2233	5.4554	22.7409	27.9071
k127_49714	metabat.53	4.9396	8.8035	29.2129	2.1767	2.9945
k127_51468	metabat.53	5.7806	9.276	27.8169	2.3281	2.5434
k127_54824	metabat.53	0.1812	7.1219	30.982	1.2637	2.7373
k127_87759	metabat.53	0.4779	7.3714	29.4012	0.982	1.9775
k127_117223	metabat.53	0.5847	8.4608	31.0093	1.872	5.2876
k127_124397	metabat.53	0.071	12.4135	30.5658	5.4628	19.2159
k127_141662	metabat.53	0.4443	5.3838	19.4546	9.3828	11.7536
k127_145264	metabat.53	0.0537	0.7057	2.5357	0.2784	45.9008
k127_148123	metabat.53	0.3827	4.7711	19.5297	0.7312	18.7155
k127_152000	metabat.53	5.2253	11.0345	33.3089	3.4817	6.1178
k127_155491	metabat.53	0.0658	8.7911	29.2047	1.6277	1.6756
k127_155509	metabat.53	1.5424	12.5533	23.919	15.0603	14.1271
k127_155654	metabat.53	2.9018	8.5937	30.191	2.1373	2.9952
k127_160625	metabat.53	12.44	9.7102	32.5503	4.2069	8.7387
k127_176022	metabat.53	13.5936	10.4261	29.9142	3.7167	5.3826
k127_207057	metabat.53	0.3184	7.7796	5.5482	24.2634	22.8177
k127_214454	metabat.53	1.3989	8.6379	7.9176	24.5257	26.4757
k127_230347	metabat.53	4.8187	10.1025	28.0181	1.9173	2.9145
k127_233172	metabat.53	0.2344	4.5728	18.7591	8.2207	19.6951
k127_248673	metabat.53	0.2571	0.9245	2.2025	4.0829	29.4174
k127_251553	metabat.53	2.8559	8.7399	30.4859	2.4775	6.2154
k127_270704	metabat.53	0.3273	6.6594	7.2017	25.7914	27.5298
k127_275129	metabat.53	6.9572	9.0514	30.8434	3.5761	5.3225
k127_286690	metabat.53	1.2116	10.1793	36.302	2.4495	1.4308
k127_308137	metabat.53	8.248	9.667	33.2453	4.98	6.8775
k127_324593	metabat.53	0.0816	3.7762	16.1293	7.9331	11.4995
k127_350967	metabat.53	0.7514	5.1915	17.0381	8.5824	10.22
k127_353717	metabat.53	2.5193	6.106	19.2967	10.4533	14.4466
k127_390813	metabat.53	47.7427	0.819	1.875	0.4237	0.4178
k127_392098	metabat.53	5.9103	9.3919	30.2157	3.2871	5.2732
k127_405568	metabat.53	0.0	6.6537	5.0518	22.0747	20.682
k127_407563	metabat.53	0.0767	4.66	3.655	20.6562	24.2846
k127_418997	metabat.53	10.6439	12.6563	39.5163	5.6351	8.6604
k127_422558	metabat.53	0.0382	4.6538	14.8118	7.1114	11.1964
k127_431848	metabat.53	21.0465	11.2979	44.0337	6.7286	9.1542
k127_440918	metabat.53	5.3069	4.7129	23.3453	10.1204	18.4767
k127_451755	metabat.53	0.2328	5.664	19.6261	10.7105	13.5865
k127_473756	metabat.53	0.0	2.923	2.4734	22.611	24.9787
k127_490936	metabat.53	4.1097	10.0228	33.5031	2.2682	8.7955
k127_521844	metabat.53	19.2297	10.3799	29.2437	2.1325	2.6277
k127_522804	metabat.53	4.7816	11.1365	40.4034	5.833	18.4906
k127_529720	metabat.53	11.7182	10.2141	35.5839	4.8029	9.3234
k127_545144	metabat.53	0.2931	3.5456	2.2508	20.7867	22.7301
k127_588297	metabat.53	0.447	6.9896	7.3007	17.2607	15.2685
k127_591233	metabat.53	5.654	8.9054	29.8183	2.4061	4.3139
k127_591950	metabat.53	9.6363	11.7326	37.8525	4.8194	7.4511
k127_626098	metabat.53	0.0953	4.5355	16.3682	11.6067	15.6833
k127_648054	metabat.53	9.8239	9.9553	36.6912	4.1614	8.8976
k127_651602	metabat.53	10.6288	17.9901	55.8741	5.1898	6.2807
k127_653429	metabat.53	0.1194	9.608	36.9994	3.0236	10.291
k127_657681	metabat.53	0.413	3.765	16.6077	6.9383	18.723
k127_667006	metabat.53	1.0358	11.3242	22.2975	10.875	16.4939
k127_668461	metabat.53	0.0	0.0	0.1206	0.0652	57.1665
k127_689781	metabat.53	4.9412	9.1114	31.4301	3.2109	4.299
k127_703504	metabat.53	5.0877	8.4905	35.5457	2.431	3.7415
k127_741808	metabat.53	0.0	0.0645	60.3241	0.0732	16.2056
k127_746586	metabat.53	0.7897	4.1776	3.2858	15.894	17.1858
k127_751489	metabat.53	1.654	3.5829	16.8261	3.1903	57.7188
k127_757301	metabat.53	2.1162	11.884	38.2342	1.5658	4.9963
k127_771450	metabat.53	0.5573	14.7532	45.5184	5.8171	48.2924
k127_805860	metabat.53	8.2784	1.3162	3.0895	3.0088	0.7548
k127_813280	metabat.53	2.1141	5.3213	16.388	8.1511	12.2681
k127_819347	metabat.53	5.7407	9.3197	30.2331	3.5925	5.0626
k127_840127	metabat.53	0.4659	4.2801	17.7558	7.8517	12.8044
k127_840510	metabat.53	0.088	4.6684	18.0578	9.7463	8.9212
k127_844465	metabat.53	10.7991	9.6921	35.41	4.4335	6.9736
k127_857032	metabat.53	0.4537	9.1279	27.7553	1.8071	3.8352
k127_868009	metabat.53	5.1816	8.9601	28.7051	2.5213	3.8554
k127_906234	metabat.53	3.102	10.0182	29.436	2.5106	4.8826
k127_911441	metabat.53	3.3805	8.1307	15.757	11.3737	12.1135
k127_925088	metabat.53	3.5203	8.4742	29.6874	2.4276	3.5294
k127_926848	metabat.53	0.185	0.5734	0.9339	0.4218	38.7896
k127_941004	metabat.53	1.5494	7.2653	32.5328	1.3477	3.3107
k127_943719	metabat.53	0.7486	0.762	0.8341	0.619	35.788
k127_968211	metabat.53	7.4262	9.9971	31.8227	3.7565	6.4056
k127_979107	metabat.53	1.5934	8.0656	14.4544	22.4045	31.037
k127_999021	metabat.53	3.723	8.4691	10.6775	28.0289	36.1024
k127_1041435	metabat.53	2.6448	14.1601	47.8957	3.0743	4.6345
k127_1051943	metabat.53	29.1026	1.8516	1.3272	1.7103	22.3208
k127_1061559	metabat.53	4.1568	13.2869	16.5629	11.0653	12.203
k127_1071980	metabat.53	9.8155	10.4727	32.8269	4.2588	7.6626
